datetime,PM2.5 (ug/m3),CO (mg/m3),Ozone (ug/m3),NOx (ug/m3)
2018-03-03 21:00:00,41.0,0.91,60.55,8.43
2018-03-03 22:00:00,43.0,0.81,63.47,9.78
2018-03-03 23:00:00,49.0,0.77,55.3,11.73
2018-03-04 00:00:00,57.25,0.92,47.13,12.95
2018-03-04 01:00:00,61.0,0.92,41.65,12.07
2018-03-04 02:00:00,54.0,0.9,37.17,11.73
2018-03-04 03:00:00,61.0,0.99,32.37,12.1
2018-03-04 04:00:00,64.0,1.01,32.15,6.25
2018-03-04 05:00:00,63.25,1.02,32.65,5.75
2018-03-04 06:00:00,51.25,1.02,34.65,7.17
2018-03-04 07:00:00,52.25,1.16,32.27,7.88
2018-03-04 08:00:00,59.5,0.93,49.82,4.9
2018-03-04 09:00:00,52.5,0.9,70.43,4.32
2018-03-04 10:00:00,57.0,0.86,91.07,3.37
2018-03-04 11:00:00,66.5,1.02,112.1,5.73
2018-03-04 12:00:00,71.0,1.08,75.8,8.5
2018-03-04 13:00:00,55.5,0.92,55.8,8.22
2018-03-04 14:00:00,46.5,0.96,105.25,6.73
2018-03-04 15:00:00,51.0,0.94,104.48,6.15
2018-03-04 16:00:00,51.0,0.94,104.48,6.15
2018-03-04 17:00:00,51.0,0.94,104.48,6.15
2018-03-04 18:00:00,51.0,0.94,104.48,6.15
2018-03-04 19:00:00,51.0,0.94,104.48,6.15
2018-03-04 20:00:00,51.0,0.94,104.48,6.15
2018-03-04 21:00:00,51.0,0.94,104.48,6.15
2018-03-04 22:00:00,51.0,0.94,104.48,6.15
2018-03-04 23:00:00,51.0,0.94,104.48,6.15
2018-03-05 00:00:00,51.0,0.94,104.48,6.15
2018-03-05 01:00:00,51.0,0.94,104.48,6.15
2018-03-05 02:00:00,51.0,0.94,104.48,6.15
2018-03-05 03:00:00,51.0,0.94,104.48,6.15
2018-03-05 04:00:00,51.0,0.94,104.48,6.15
2018-03-05 05:00:00,51.0,0.94,104.48,6.15
2018-03-05 06:00:00,51.0,0.94,104.48,6.15
2018-03-05 07:00:00,51.0,0.94,104.48,6.15
2018-03-05 08:00:00,51.0,0.94,104.48,6.15
2018-03-05 09:00:00,51.0,0.94,104.48,6.15
2018-03-05 10:00:00,51.0,0.94,104.48,6.15
2018-03-05 11:00:00,30.0,0.61,77.12,7.5
2018-03-05 12:00:00,33.0,1.01,84.95,8.08
2018-03-05 13:00:00,41.75,1.3,86.12,8.38
2018-03-05 14:00:00,40.5,1.33,85.8,6.98
2018-03-05 15:00:00,41.0,1.3,83.98,6.9
2018-03-05 16:00:00,47.5,0.91,80.55,7.22
2018-03-05 17:00:00,49.25,1.03,65.58,9.6
2018-03-05 18:00:00,56.0,1.23,48.18,10.88
2018-03-05 19:00:00,70.25,1.18,36.85,13.6
2018-03-05 20:00:00,51.0,1.12,40.53,9.83
2018-03-05 21:00:00,40.75,0.95,28.65,9.53
2018-03-05 22:00:00,56.0,0.95,42.7,6.03
2018-03-05 23:00:00,50.0,0.97,40.97,6.57
2018-03-06 00:00:00,68.0,0.84,38.47,6.73
2018-03-06 01:00:00,63.0,0.77,37.85,7.93
2018-03-06 02:00:00,58.25,0.76,34.63,7.35
2018-03-06 03:00:00,61.0,0.69,30.85,7.1
2018-03-06 04:00:00,59.5,0.86,31.45,5.5
2018-03-06 05:00:00,61.0,0.84,33.55,5.88
2018-03-06 06:00:00,61.0,0.91,24.45,6.93
2018-03-06 07:00:00,68.0,1.04,29.05,9.17
2018-03-06 08:00:00,68.25,1.0,46.32,7.07
2018-03-06 09:00:00,69.75,1.36,63.65,11.12
2018-03-06 10:00:00,72.0,1.2,91.17,9.42
2018-03-06 11:00:00,72.0,1.2,91.17,9.42
2018-03-06 12:00:00,43.0,1.12,69.15,7.27
2018-03-06 13:00:00,42.5,1.09,74.87,7.17
2018-03-06 14:00:00,41.25,1.09,73.82,8.1
2018-03-06 15:00:00,40.5,1.28,67.88,7.95
2018-03-06 16:00:00,37.0,1.11,71.8,9.33
2018-03-06 17:00:00,39.0,1.48,61.13,12.7
2018-03-06 18:00:00,52.0,1.22,49.63,12.27
2018-03-06 19:00:00,53.75,1.2,46.12,11.4
2018-03-06 20:00:00,61.5,1.27,42.15,11.1
2018-03-06 21:00:00,66.0,1.08,48.0,7.67
2018-03-06 22:00:00,56.0,0.89,50.15,5.25
2018-03-06 23:00:00,53.0,0.96,43.63,8.7
2018-03-07 00:00:00,57.0,0.83,42.07,9.65
2018-03-07 01:00:00,58.5,0.89,31.6,11.53
2018-03-07 02:00:00,67.33,1.09,24.5,9.8
2018-03-07 03:00:00,76.0,0.91,30.55,9.83
2018-03-07 04:00:00,74.25,0.98,26.85,5.8
2018-03-07 05:00:00,75.0,1.0,27.43,4.93
2018-03-07 06:00:00,65.5,0.99,29.12,6.93
2018-03-07 07:00:00,69.25,1.17,25.45,10.57
2018-03-07 08:00:00,81.5,1.26,37.55,9.67
2018-03-07 09:00:00,93.5,1.17,66.97,7.73
2018-03-07 10:00:00,74.0,1.17,84.18,10.35
2018-03-07 11:00:00,55.0,1.07,70.42,7.82
2018-03-07 12:00:00,46.5,1.05,66.8,7.75
2018-03-07 13:00:00,29.33,1.06,67.83,6.57
2018-03-07 14:00:00,29.25,1.04,69.82,6.8
2018-03-07 15:00:00,33.5,1.12,76.3,6.52
2018-03-07 16:00:00,35.5,1.12,72.0,7.78
2018-03-07 17:00:00,40.0,1.21,73.42,9.67
2018-03-07 18:00:00,53.75,1.22,62.72,11.23
2018-03-07 19:00:00,58.33,1.1,57.3,14.6
2018-03-07 20:00:00,42.75,1.36,48.2,15.65
2018-03-07 21:00:00,52.0,1.2,47.9,13.47
2018-03-07 22:00:00,46.25,0.98,54.12,9.65
2018-03-07 23:00:00,41.0,1.11,38.63,7.2
2018-03-08 00:00:00,57.67,1.03,35.5,8.83
2018-03-08 01:00:00,50.25,0.97,32.33,8.6
2018-03-08 02:00:00,54.25,0.93,29.07,15.55
2018-03-08 03:00:00,55.0,1.02,21.5,15.55
2018-03-08 04:00:00,55.25,1.01,20.38,6.57
2018-03-08 05:00:00,54.75,0.96,26.37,8.68
2018-03-08 06:00:00,54.5,1.07,26.62,8.67
2018-03-08 07:00:00,69.5,1.41,23.3,13.93
2018-03-08 08:00:00,85.5,1.51,33.75,12.92
2018-03-08 09:00:00,79.33,1.4,57.6,8.4
2018-03-08 10:00:00,47.75,1.14,66.07,8.02
2018-03-08 11:00:00,38.25,1.07,65.57,7.12
2018-03-08 12:00:00,48.75,1.18,78.05,7.35
2018-03-08 13:00:00,47.0,1.1,72.27,7.38
2018-03-08 14:00:00,34.5,0.98,70.43,6.78
2018-03-08 15:00:00,35.75,1.04,76.57,7.6
2018-03-08 16:00:00,44.25,0.97,71.25,8.0
2018-03-08 17:00:00,47.0,1.21,59.95,11.57
2018-03-08 18:00:00,54.0,1.15,55.05,8.43
2018-03-08 19:00:00,55.25,1.24,48.93,11.05
2018-03-08 20:00:00,49.0,1.38,38.17,12.97
2018-03-08 21:00:00,47.25,1.16,38.45,12.17
2018-03-08 22:00:00,52.0,0.88,49.03,7.17
2018-03-08 23:00:00,55.5,0.81,48.78,8.35
2018-03-09 00:00:00,57.0,0.86,44.87,8.13
2018-03-09 01:00:00,56.25,0.81,45.68,7.88
2018-03-09 02:00:00,56.75,0.76,48.7,7.15
2018-03-09 03:00:00,55.25,0.77,38.13,7.1
2018-03-09 04:00:00,52.75,0.76,47.75,6.9
2018-03-09 05:00:00,53.0,0.76,45.07,8.4
2018-03-09 06:00:00,57.25,0.85,36.8,9.1
2018-03-09 07:00:00,61.75,1.11,33.42,12.17
2018-03-09 08:00:00,65.67,1.12,50.4,5.67
2018-03-09 09:00:00,62.75,1.16,61.7,3.87
2018-03-09 10:00:00,44.5,1.18,65.73,3.35
2018-03-09 11:00:00,52.0,1.5,73.5,7.23
2018-03-09 12:00:00,63.0,1.37,74.4,7.93
2018-03-09 13:00:00,59.25,1.23,72.93,6.0
2018-03-09 14:00:00,57.5,1.26,70.23,5.68
2018-03-09 15:00:00,57.0,1.7,71.3,7.6
2018-03-09 16:00:00,52.5,1.39,62.0,9.02
2018-03-09 17:00:00,57.25,1.4,51.88,10.65
2018-03-09 18:00:00,56.75,1.23,44.05,12.23
2018-03-09 19:00:00,53.33,1.17,33.6,9.0
2018-03-09 20:00:00,55.25,1.17,35.87,7.1
2018-03-09 21:00:00,59.0,1.11,37.17,6.53
2018-03-09 22:00:00,45.5,0.92,39.25,4.33
2018-03-09 23:00:00,44.0,0.77,39.37,4.0
2018-03-10 00:00:00,64.5,0.91,41.58,7.27
2018-03-10 01:00:00,50.5,0.97,44.57,5.45
2018-03-10 02:00:00,47.75,1.0,40.4,7.65
2018-03-10 03:00:00,42.5,0.98,31.27,11.35
2018-03-10 04:00:00,38.75,0.83,37.7,7.05
2018-03-10 05:00:00,42.0,0.74,44.4,9.15
2018-03-10 06:00:00,45.0,0.89,34.67,13.93
2018-03-10 07:00:00,55.25,1.07,36.35,14.83
2018-03-10 08:00:00,68.25,1.33,49.98,10.88
2018-03-10 09:00:00,63.75,0.93,78.6,5.15
2018-03-10 10:00:00,48.0,0.94,86.65,4.85
2018-03-10 11:00:00,50.75,1.12,77.7,7.6
2018-03-10 12:00:00,55.75,0.97,73.75,7.43
2018-03-10 13:00:00,43.5,0.93,74.9,5.75
2018-03-10 14:00:00,38.0,0.97,96.35,5.48
2018-03-10 15:00:00,44.0,1.01,91.03,6.2
2018-03-10 16:00:00,46.75,1.02,86.27,7.67
2018-03-10 17:00:00,49.0,1.08,82.35,9.53
2018-03-10 18:00:00,59.0,1.28,73.4,13.87
2018-03-10 19:00:00,63.75,1.6,49.65,18.12
2018-03-10 20:00:00,70.5,1.56,45.43,16.88
2018-03-10 21:00:00,67.25,1.28,45.67,12.7
2018-03-10 22:00:00,69.5,0.79,64.05,8.45
2018-03-10 23:00:00,65.0,0.16,53.9,6.75
2018-03-11 00:00:00,63.25,0.95,45.4,11.98
2018-03-11 01:00:00,57.0,0.69,64.8,8.22
2018-03-11 02:00:00,55.67,0.7,49.45,11.43
2018-03-11 03:00:00,57.0,0.56,61.12,9.8
2018-03-11 04:00:00,51.0,0.84,50.12,9.43
2018-03-11 05:00:00,51.0,0.86,58.47,11.2
2018-03-11 06:00:00,51.5,1.01,45.98,15.28
2018-03-11 07:00:00,64.5,1.23,49.38,15.48
2018-03-11 08:00:00,84.25,1.13,79.55,10.42
2018-03-11 09:00:00,98.0,1.11,113.2,8.75
2018-03-11 10:00:00,98.0,0.98,123.17,8.4
2018-03-11 11:00:00,68.25,0.86,121.9,6.9
2018-03-11 12:00:00,50.25,0.87,117.65,6.98
2018-03-11 13:00:00,47.25,0.91,108.4,5.93
2018-03-11 14:00:00,44.5,0.94,101.4,5.92
2018-03-11 15:00:00,43.5,0.96,97.88,7.38
2018-03-11 16:00:00,44.75,0.93,104.3,6.43
2018-03-11 17:00:00,44.0,0.91,105.02,7.3
2018-03-11 18:00:00,47.0,1.2,89.75,11.43
2018-03-11 19:00:00,60.75,1.4,72.42,15.8
2018-03-11 20:00:00,73.0,1.54,53.97,18.45
2018-03-11 21:00:00,67.0,1.36,49.23,14.93
2018-03-11 22:00:00,69.0,1.4,46.38,12.9
2018-03-11 23:00:00,75.75,1.2,55.7,11.12
2018-03-12 00:00:00,65.75,0.98,66.33,9.32
2018-03-12 01:00:00,59.0,1.1,52.12,7.05
2018-03-12 02:00:00,69.0,1.08,43.7,8.98
2018-03-12 03:00:00,70.0,1.04,38.65,10.43
2018-03-12 04:00:00,63.5,0.97,41.62,8.27
2018-03-12 05:00:00,52.75,0.92,35.38,7.95
2018-03-12 06:00:00,42.5,0.97,30.4,9.85
2018-03-12 07:00:00,39.25,1.02,31.03,10.15
2018-03-12 08:00:00,34.0,1.29,34.0,8.8
2018-03-12 09:00:00,32.0,1.36,48.0,5.33
2018-03-12 10:00:00,24.25,1.17,56.62,3.5
2018-03-12 11:00:00,19.0,1.08,54.97,3.87
2018-03-12 12:00:00,16.75,0.75,54.07,3.65
2018-03-12 13:00:00,14.67,0.81,56.93,3.33
2018-03-12 14:00:00,17.75,1.13,61.78,8.08
2018-03-12 15:00:00,32.75,1.12,56.85,10.15
2018-03-12 16:00:00,29.75,1.14,45.15,13.4
2018-03-12 17:00:00,37.33,0.93,35.9,10.23
2018-03-12 18:00:00,35.5,1.3,25.93,16.58
2018-03-12 19:00:00,50.5,1.27,23.95,14.53
2018-03-12 20:00:00,52.0,2.27,14.88,19.43
2018-03-12 21:00:00,68.75,1.93,15.65,16.95
2018-03-12 22:00:00,58.0,1.41,21.32,14.6
2018-03-12 23:00:00,37.0,1.17,20.97,11.4
2018-03-13 00:00:00,30.75,0.91,24.17,10.0
2018-03-13 01:00:00,14.0,0.86,25.12,7.98
2018-03-13 02:00:00,10.0,0.69,27.4,10.03
2018-03-13 03:00:00,8.25,0.75,24.77,8.27
2018-03-13 04:00:00,11.25,0.82,19.75,5.3
2018-03-13 05:00:00,18.0,0.79,22.63,7.37
2018-03-13 06:00:00,13.0,0.95,20.7,7.8
2018-03-13 07:00:00,12.75,1.05,21.72,8.75
2018-03-13 08:00:00,28.5,1.38,24.88,8.42
2018-03-13 09:00:00,47.0,1.27,33.12,6.5
2018-03-13 10:00:00,38.25,2.05,31.42,14.83
2018-03-13 11:00:00,43.75,1.6,39.83,9.88
2018-03-13 12:00:00,30.0,1.32,30.3,7.97
2018-03-13 13:00:00,29.5,1.47,33.27,9.22
2018-03-13 14:00:00,34.0,1.38,30.97,8.5
2018-03-13 15:00:00,18.75,1.36,30.12,8.67
2018-03-13 16:00:00,24.5,1.16,31.9,8.77
2018-03-13 17:00:00,21.33,1.35,30.67,10.73
2018-03-13 18:00:00,30.0,1.33,30.33,10.85
2018-03-13 19:00:00,31.0,1.39,26.7,12.4
2018-03-13 20:00:00,32.5,1.56,23.7,12.47
2018-03-13 21:00:00,24.0,1.45,24.92,11.15
2018-03-13 22:00:00,16.25,1.4,27.05,9.85
2018-03-13 23:00:00,27.5,1.15,27.85,6.73
2018-03-14 00:00:00,18.25,0.69,28.28,6.73
2018-03-14 01:00:00,8.33,0.65,25.2,7.37
2018-03-14 02:00:00,16.0,0.68,23.6,8.48
2018-03-14 03:00:00,13.5,0.68,16.13,10.58
2018-03-14 04:00:00,14.5,0.74,19.88,5.05
2018-03-14 05:00:00,10.67,0.7,22.47,7.1
2018-03-14 06:00:00,8.75,0.86,19.22,10.95
2018-03-14 07:00:00,18.75,1.01,19.52,9.03
2018-03-14 08:00:00,24.75,1.36,22.33,7.9
2018-03-14 09:00:00,25.5,1.27,31.35,5.77
2018-03-14 10:00:00,21.0,1.27,23.78,8.5
2018-03-14 11:00:00,21.67,1.1,41.57,6.33
2018-03-14 12:00:00,21.5,1.04,44.7,6.4
2018-03-14 13:00:00,14.75,0.89,40.9,6.33
2018-03-14 14:00:00,8.0,0.78,41.62,4.6
2018-03-14 15:00:00,9.0,0.84,45.35,6.0
2018-03-14 16:00:00,13.75,0.92,38.68,7.95
2018-03-14 17:00:00,21.25,1.17,28.6,9.65
2018-03-14 18:00:00,27.0,1.02,30.38,7.2
2018-03-14 19:00:00,30.5,1.4,22.53,10.8
2018-03-14 20:00:00,42.75,1.02,29.0,8.6
2018-03-14 21:00:00,21.0,0.72,33.5,5.2
2018-03-14 22:00:00,13.5,0.66,30.58,4.58
2018-03-14 23:00:00,9.0,0.68,29.2,4.3
2018-03-15 00:00:00,4.25,0.51,31.45,4.85
2018-03-15 01:00:00,8.5,0.54,28.52,5.77
2018-03-15 02:00:00,15.25,0.52,27.93,6.8
2018-03-15 03:00:00,3.67,0.47,26.77,4.63
2018-03-15 04:00:00,2.5,0.48,23.7,7.02
2018-03-15 05:00:00,1.75,0.52,22.25,10.47
2018-03-15 06:00:00,5.0,0.72,21.4,8.25
2018-03-15 07:00:00,12.0,0.88,24.45,6.47
2018-03-15 08:00:00,23.75,0.82,29.5,4.85
2018-03-15 09:00:00,24.33,1.1,35.43,6.77
2018-03-15 10:00:00,25.0,0.93,35.95,6.9
2018-03-15 11:00:00,16.33,0.73,37.67,3.93
2018-03-15 12:00:00,9.75,0.89,34.25,4.7
2018-03-15 13:00:00,6.0,1.02,32.7,5.35
2018-03-15 14:00:00,6.5,1.09,34.07,3.85
2018-03-15 15:00:00,8.33,1.17,31.0,4.97
2018-03-15 16:00:00,10.25,0.66,32.08,4.92
2018-03-15 17:00:00,16.75,0.62,31.22,5.88
2018-03-15 18:00:00,24.25,0.67,29.28,7.12
2018-03-15 19:00:00,20.67,0.99,22.7,7.43
2018-03-15 20:00:00,20.0,0.91,25.0,5.75
2018-03-15 21:00:00,24.0,0.8,27.1,6.55
2018-03-15 22:00:00,17.0,0.66,29.32,3.92
2018-03-15 23:00:00,15.5,0.63,29.45,4.02
2018-03-16 00:00:00,20.0,0.74,30.92,3.77
2018-03-16 01:00:00,18.33,0.66,31.9,4.2
2018-03-16 02:00:00,15.5,0.61,30.83,4.92
2018-03-16 03:00:00,15.0,0.64,25.9,7.0
2018-03-16 04:00:00,8.5,0.71,19.75,5.08
2018-03-16 05:00:00,9.5,0.73,18.7,8.65
2018-03-16 06:00:00,19.33,1.08,18.6,6.9
2018-03-16 07:00:00,27.25,1.21,22.1,7.48
2018-03-16 08:00:00,37.5,1.21,30.22,6.7
2018-03-16 09:00:00,34.0,1.49,35.32,7.3
2018-03-16 10:00:00,17.67,1.35,30.67,6.13
2018-03-16 11:00:00,14.5,1.16,37.18,3.82
2018-03-16 12:00:00,12.75,1.13,34.55,3.55
2018-03-16 13:00:00,10.75,1.08,32.58,3.77
2018-03-16 14:00:00,7.0,1.18,32.63,4.3
2018-03-16 15:00:00,8.5,1.22,26.58,3.77
2018-03-16 16:00:00,8.75,1.01,28.0,4.73
2018-03-16 17:00:00,16.25,1.11,29.15,4.53
2018-03-16 18:00:00,22.25,1.23,28.17,6.65
2018-03-16 19:00:00,20.0,1.11,22.77,6.43
2018-03-16 20:00:00,24.75,1.02,24.55,7.1
2018-03-16 21:00:00,18.67,0.9,23.8,5.23
2018-03-16 22:00:00,13.5,0.86,23.88,6.05
2018-03-16 23:00:00,10.5,0.75,25.05,7.1
2018-03-17 00:00:00,6.67,0.73,24.23,7.03
2018-03-17 01:00:00,9.75,0.73,24.53,8.65
2018-03-17 02:00:00,15.0,0.7,68.48,7.18
2018-03-17 03:00:00,13.75,0.75,24.77,11.5
2018-03-17 04:00:00,9.67,0.51,23.53,9.9
2018-03-17 05:00:00,8.5,0.57,25.08,8.7
2018-03-17 06:00:00,9.5,0.6,24.1,9.28
2018-03-17 07:00:00,17.25,0.68,24.6,8.03
2018-03-17 08:00:00,15.5,0.66,29.03,3.88
2018-03-17 09:00:00,9.25,1.12,31.88,4.52
2018-03-17 10:00:00,14.25,1.03,40.38,5.4
2018-03-17 11:00:00,24.0,1.03,49.77,6.58
2018-03-17 12:00:00,42.75,1.02,59.85,6.13
2018-03-17 13:00:00,40.0,1.1,55.03,5.37
2018-03-17 14:00:00,29.0,1.06,51.78,5.35
2018-03-17 15:00:00,22.5,1.1,40.18,4.98
2018-03-17 16:00:00,12.25,0.99,28.77,6.68
2018-03-17 17:00:00,17.5,1.13,24.42,5.93
2018-03-17 18:00:00,33.25,0.85,25.6,8.05
2018-03-17 19:00:00,40.0,0.71,26.7,10.23
2018-03-17 20:00:00,34.5,0.92,23.85,8.92
2018-03-17 21:00:00,30.75,1.0,23.18,10.0
2018-03-17 22:00:00,25.0,1.03,20.93,10.18
2018-03-17 23:00:00,26.5,0.88,22.8,8.1
2018-03-18 00:00:00,22.5,0.81,21.72,9.33
2018-03-18 01:00:00,21.0,0.76,20.33,11.57
2018-03-18 02:00:00,16.5,0.73,63.13,8.58
2018-03-18 03:00:00,19.75,0.85,17.4,8.4
2018-03-18 04:00:00,16.0,0.77,18.6,8.67
2018-03-18 05:00:00,15.25,0.76,18.98,10.55
2018-03-18 06:00:00,14.75,0.95,19.5,10.63
2018-03-18 07:00:00,21.25,1.05,21.83,7.98
2018-03-18 08:00:00,32.67,0.95,30.77,6.4
2018-03-18 09:00:00,43.5,1.03,40.17,4.98
2018-03-18 10:00:00,30.25,0.89,50.3,5.2
2018-03-18 11:00:00,33.67,1.33,45.5,5.43
2018-03-18 12:00:00,36.25,1.04,54.07,4.2
2018-03-18 13:00:00,24.33,0.98,53.2,4.07
2018-03-18 14:00:00,24.33,0.98,53.2,4.07
2018-03-18 15:00:00,24.33,0.98,53.2,4.07
2018-03-18 16:00:00,24.33,0.98,53.2,4.07
2018-03-18 17:00:00,24.33,0.98,53.2,4.07
2018-03-18 18:00:00,24.33,0.98,53.2,4.07
2018-03-18 19:00:00,24.33,0.98,53.2,4.07
2018-03-18 20:00:00,24.33,0.98,53.2,4.07
2018-03-18 21:00:00,24.33,0.98,53.2,4.07
2018-03-18 22:00:00,24.33,0.98,53.2,4.07
2018-03-18 23:00:00,24.33,0.98,53.2,4.07
2018-03-19 00:00:00,24.33,0.98,53.2,4.07
2018-03-19 01:00:00,24.33,0.98,53.2,4.07
2018-03-19 02:00:00,24.33,0.98,53.2,4.07
2018-03-19 03:00:00,24.33,0.98,53.2,4.07
2018-03-19 04:00:00,24.33,0.98,53.2,4.07
2018-03-19 05:00:00,24.33,0.98,53.2,4.07
2018-03-19 06:00:00,24.33,0.98,53.2,4.07
2018-03-19 07:00:00,24.33,0.98,53.2,4.07
2018-03-19 08:00:00,24.33,0.98,53.2,4.07
2018-03-19 09:00:00,24.33,0.98,53.2,4.07
2018-03-19 10:00:00,24.33,0.98,53.2,4.07
2018-03-19 11:00:00,24.33,0.98,53.2,4.07
2018-03-19 12:00:00,14.0,1.04,36.22,4.9
2018-03-19 13:00:00,14.25,1.2,39.93,4.55
2018-03-19 14:00:00,15.5,1.2,38.82,4.6
2018-03-19 15:00:00,17.0,1.09,39.3,5.2
2018-03-19 16:00:00,17.0,1.06,34.18,4.33
2018-03-19 17:00:00,17.0,1.21,33.32,5.4
2018-03-19 18:00:00,22.0,1.15,34.23,7.5
2018-03-19 19:00:00,35.0,1.45,29.97,7.62
2018-03-19 20:00:00,26.5,1.65,28.07,11.37
2018-03-19 21:00:00,20.75,1.53,23.85,12.28
2018-03-19 22:00:00,26.75,1.09,24.97,12.5
2018-03-19 23:00:00,29.25,1.08,24.58,11.93
2018-03-20 00:00:00,30.5,1.04,23.3,8.65
2018-03-20 01:00:00,33.67,1.16,21.8,12.0
2018-03-20 02:00:00,34.0,1.12,67.48,10.28
2018-03-20 03:00:00,25.25,1.02,25.27,11.25
2018-03-20 04:00:00,26.5,0.85,22.33,7.92
2018-03-20 05:00:00,27.75,0.81,24.28,6.38
2018-03-20 06:00:00,26.25,0.84,22.7,5.82
2018-03-20 07:00:00,33.0,1.04,24.23,8.73
2018-03-20 08:00:00,51.75,1.41,33.62,8.08
2018-03-20 09:00:00,54.0,1.64,47.4,9.72
2018-03-20 10:00:00,51.0,1.24,46.82,6.52
2018-03-20 11:00:00,40.75,1.17,51.62,5.48
2018-03-20 12:00:00,35.33,1.15,54.73,5.3
2018-03-20 13:00:00,32.5,1.18,56.03,5.18
2018-03-20 14:00:00,40.25,1.41,60.25,5.9
2018-03-20 15:00:00,62.0,1.58,60.68,6.92
2018-03-20 16:00:00,61.0,1.23,67.6,7.53
2018-03-20 17:00:00,42.5,1.29,63.58,15.62
2018-03-20 18:00:00,46.0,1.05,61.3,13.88
2018-03-20 19:00:00,45.5,1.2,47.2,17.05
2018-03-20 20:00:00,51.75,1.34,37.18,16.77
2018-03-20 21:00:00,50.25,1.14,39.9,12.27
2018-03-20 22:00:00,57.75,1.25,36.6,12.23
2018-03-20 23:00:00,60.0,1.05,39.53,11.13
2018-03-21 00:00:00,55.67,0.94,37.53,11.93
2018-03-21 01:00:00,49.25,0.81,39.95,10.58
2018-03-21 02:00:00,43.33,0.78,38.15,13.6
2018-03-21 03:00:00,41.0,0.8,31.25,10.33
2018-03-21 04:00:00,39.5,0.9,31.85,12.53
2018-03-21 05:00:00,41.25,0.93,31.83,11.22
2018-03-21 06:00:00,43.5,1.06,29.0,12.9
2018-03-21 07:00:00,48.0,1.33,30.53,11.6
2018-03-21 08:00:00,64.0,1.04,48.85,6.6
2018-03-21 09:00:00,45.0,1.0,51.3,5.17
2018-03-21 10:00:00,36.5,1.2,54.55,6.65
2018-03-21 11:00:00,43.75,1.19,57.23,5.77
2018-03-21 12:00:00,41.75,1.61,52.92,5.88
2018-03-21 13:00:00,56.0,1.62,51.28,5.0
2018-03-21 14:00:00,34.0,1.62,51.7,5.1
2018-03-21 15:00:00,45.25,1.48,49.38,4.18
2018-03-21 16:00:00,34.0,1.08,43.5,4.88
2018-03-21 17:00:00,35.5,1.12,37.73,6.2
2018-03-21 18:00:00,39.75,1.28,32.0,6.55
2018-03-21 19:00:00,36.75,1.33,28.45,9.23
2018-03-21 20:00:00,30.75,1.56,28.72,11.08
2018-03-21 21:00:00,32.75,1.23,34.1,9.8
2018-03-21 22:00:00,32.75,1.08,36.27,10.08
2018-03-21 23:00:00,34.0,0.97,38.13,7.63
2018-03-22 00:00:00,35.67,1.0,37.0,6.5
2018-03-22 01:00:00,43.0,1.08,48.47,4.47
2018-03-22 02:00:00,21.0,1.0,53.7,5.07
2018-03-22 03:00:00,23.75,1.07,32.8,5.15
2018-03-22 04:00:00,21.67,0.9,52.1,5.3
2018-03-22 05:00:00,21.5,0.81,49.25,6.9
2018-03-22 06:00:00,29.0,0.84,47.1,7.57
2018-03-22 07:00:00,31.25,0.96,39.43,8.4
2018-03-22 08:00:00,37.75,1.06,43.45,5.1
2018-03-22 09:00:00,34.25,1.21,48.93,4.82
2018-03-22 10:00:00,27.67,1.31,51.57,5.33
2018-03-22 11:00:00,34.5,1.44,54.75,5.27
2018-03-22 12:00:00,42.33,1.47,55.03,5.7
2018-03-22 13:00:00,35.25,1.47,55.77,5.5
2018-03-22 14:00:00,28.5,1.42,48.63,4.62
2018-03-22 15:00:00,23.0,1.41,45.08,4.75
2018-03-22 16:00:00,22.75,1.17,42.88,7.12
2018-03-22 17:00:00,30.25,1.02,39.45,9.12
2018-03-22 18:00:00,27.0,0.87,32.12,8.25
2018-03-22 19:00:00,28.25,0.99,24.7,9.15
2018-03-22 20:00:00,37.75,1.09,27.05,9.08
2018-03-22 21:00:00,28.75,1.03,26.55,9.33
2018-03-22 22:00:00,32.0,0.87,29.55,8.62
2018-03-22 23:00:00,35.0,0.92,30.33,7.3
2018-03-23 00:00:00,32.5,0.89,30.83,7.32
2018-03-23 01:00:00,32.25,0.93,32.47,7.73
2018-03-23 02:00:00,28.0,0.95,33.47,6.45
2018-03-23 03:00:00,30.0,1.23,30.43,8.7
2018-03-23 04:00:00,27.0,0.94,30.03,5.9
2018-03-23 05:00:00,30.75,0.82,33.8,6.05
2018-03-23 06:00:00,26.25,0.89,33.93,8.4
2018-03-23 07:00:00,34.75,1.37,34.2,7.18
2018-03-23 08:00:00,40.0,1.18,39.27,4.6
2018-03-23 09:00:00,37.0,1.18,38.93,6.17
2018-03-23 10:00:00,34.5,1.05,44.43,5.4
2018-03-23 11:00:00,35.0,1.07,52.57,5.4
2018-03-23 12:00:00,32.0,1.19,49.87,5.6
2018-03-23 13:00:00,27.5,1.27,50.7,4.85
2018-03-23 14:00:00,26.75,1.27,48.7,4.7
2018-03-23 15:00:00,29.25,1.3,49.77,5.12
2018-03-23 16:00:00,30.5,1.14,42.5,4.85
2018-03-23 17:00:00,31.33,1.33,38.8,7.8
2018-03-23 18:00:00,29.75,1.29,36.18,7.38
2018-03-23 19:00:00,30.75,1.38,33.4,8.62
2018-03-23 20:00:00,35.25,1.28,31.45,9.48
2018-03-23 21:00:00,34.67,1.1,33.0,7.73
